"Table 2c. Gonorrhoea diagnosis numbers and rates in England and regions by gender, sexual orientation and age group 2019 to 2023",,,,,,,,,,,,,,,,,,,,,,,
East of England,Gonorrhoea,GBMSM,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,GBMSM,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,GBMSM,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,GBMSM,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,GBMSM,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,GBMSM,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,GBMSM,Total,"1,482","1,175","1,128","1,708","1,897","2,651.3","2,102.0","2,018.0","3,055.6","3,393.7",,,,,,,,,,
East of England,Gonorrhoea,Women,13 to 14,5,2,0,2,1,6.8,2.7,0.0,2.5,1.2,,,,,,,,,,
East of England,Gonorrhoea,Women,15 to 19,374,211,122,280,348,216.1,120.8,69.2,157.9,196.3,,,,,,,,,,
East of England,Gonorrhoea,Women,20 to 24,529,394,233,472,458,297.9,226.1,133.4,279.0,270.7,,,,,,,,,,
East of England,Gonorrhoea,Women,25 to 34,395,283,259,311,339,91.7,65.6,59.4,71.6,78.0,,,,,,,,,,
East of England,Gonorrhoea,Women,35 to 44,116,96,88,86,127,26.8,21.9,19.7,18.8,27.7,,,,,,,,,,
East of England,Gonorrhoea,Women,45 to 64,53,39,34,48,67,6.1,4.5,3.9,5.5,7.6,,,,,,,,,,
East of England,Gonorrhoea,Women,65 and over,3,3,3,3,4,0.4,0.4,0.4,0.4,0.6,,,,,,,,,,
East of England,Gonorrhoea,Women,Other,0,0,2,0,0,[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,Women,Total,"1,475","1,028",741,"1,202","1,344",44.2,30.7,21.9,35.3,39.4,,,,,,,,,,
East of England,Gonorrhoea,WSM,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSM,Total,"1,448",989,705,"1,152","1,262",57.3,39.2,27.9,45.6,50.0,,,,,,,,,,
East of England,Gonorrhoea,WSW,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,WSW,Total,9,16,14,15,16,32.7,58.0,50.8,54.4,58.0,,,,,,,,,,
East of England,Gonorrhoea,Total,13 to 14,5,2,0,4,1,3.3,1.3,0.0,2.4,0.6,,,,,,,,,,
East of England,Gonorrhoea,Total,15 to 19,612,388,262,590,667,171.7,107.7,71.8,160.5,181.5,,,,,,,,,,
East of England,Gonorrhoea,Total,20 to 24,"1,239",937,652,"1,242","1,337",344.4,263.8,182.2,354.4,381.5,,,,,,,,,,
East of England,Gonorrhoea,Total,25 to 34,"1,389","1,116","1,059","1,460","1,620",164.8,132.5,124.5,171.6,190.4,,,,,,,,,,
East of England,Gonorrhoea,Total,35 to 44,536,458,481,599,702,63.1,53.5,55.1,67.3,78.8,,,,,,,,,,
East of England,Gonorrhoea,Total,45 to 64,400,293,318,416,500,23.4,17.0,18.4,24.0,28.9,,,,,,,,,,
East of England,Gonorrhoea,Total,65 and over,28,22,18,31,39,2.2,1.7,1.4,2.4,3.0,,,,,,,,,,
East of England,Gonorrhoea,Total,Other,11,4,2,0,0,[x],[x],[x],[x],[x],,,,,,,,,,
East of England,Gonorrhoea,Total,Total,"4,220","3,220","2,792","4,342","4,866",64.4,48.9,42.1,64.9,72.7,,,,,,,,,,
East Midlands,Gonorrhoea,Men,13 to 14,0,0,1,2,2,0.0,0.0,1.7,3.3,3.3,,,,,,,,,,
East Midlands,Gonorrhoea,Men,15 to 19,272,131,148,378,375,192.3,91.6,101.3,252.4,250.4,,,,,,,,,,
East Midlands,Gonorrhoea,Men,20 to 24,666,409,379,807,852,416.3,261.2,245.8,514.6,543.3,,,,,,,,,,
East Midlands,Gonorrhoea,Men,25 to 34,758,531,490,794,901,250.6,175.4,161.4,258.0,292.8,,,,,,,,,,
East Midlands,Gonorrhoea,Men,35 to 44,281,196,258,356,444,97.3,67.3,87.3,117.9,147.0,,,,,,,,,,
East Midlands,Gonorrhoea,Men,45 to 64,279,179,172,273,367,44.1,28.2,27.1,42.9,57.7,,,,,,,,,,
East Midlands,Gonorrhoea,Men,65 and over,26,21,22,35,39,6.0,4.8,4.9,7.7,8.6,,,,,,,,,,
East Midlands,Gonorrhoea,Men,Other,1,1,0,0,0,[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,Men,Total,"2,283","1,468","1,470","2,645","2,980",95.7,61.4,61.2,108.8,122.6,,,,,,,,,,
East Midlands,Gonorrhoea,MSW,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,MSW,Total,"1,193",696,637,"1,209","1,381",67.8,39.5,36.2,68.7,78.4,,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,GBMSM,Total,"1,023",716,777,"1,347","1,487","2,380.7","1,666.3","1,808.2","3,134.7","3,460.6",,,,,,,,,,
East Midlands,Gonorrhoea,Women,13 to 14,8,1,6,3,3,15.1,1.8,10.7,5.2,5.2,,,,,,,,,,
East Midlands,Gonorrhoea,Women,15 to 19,542,266,207,561,626,401.4,195.0,149.6,399.7,446.0,,,,,,,,,,
East Midlands,Gonorrhoea,Women,20 to 24,600,383,283,693,790,382.9,249.9,187.7,464.5,529.5,,,,,,,,,,
East Midlands,Gonorrhoea,Women,25 to 34,380,272,236,323,344,121.5,86.7,74.9,102.0,108.6,,,,,,,,,,
East Midlands,Gonorrhoea,Women,35 to 44,106,80,70,87,84,35.7,26.6,22.8,27.5,26.5,,,,,,,,,,
East Midlands,Gonorrhoea,Women,45 to 64,64,26,29,43,61,9.9,4.0,4.4,6.6,9.4,,,,,,,,,,
East Midlands,Gonorrhoea,Women,65 and over,3,0,2,1,1,0.6,0.0,0.4,0.2,0.2,,,,,,,,,,
East Midlands,Gonorrhoea,Women,Other,1,0,0,1,1,[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,Women,Total,"1,704","1,028",833,"1,712","1,910",69.3,41.7,33.6,68.4,76.3,,,,,,,,,,
East Midlands,Gonorrhoea,WSM,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSM,Total,"1,642",986,795,"1,594","1,777",88.1,52.9,42.7,85.5,95.3,,,,,,,,,,
East Midlands,Gonorrhoea,WSW,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,WSW,Total,12,13,11,17,9,51.9,56.3,47.6,73.6,38.9,,,,,,,,,,
East Midlands,Gonorrhoea,Total,13 to 14,8,1,7,6,6,7.3,0.9,6.1,5.0,5.0,,,,,,,,,,
East Midlands,Gonorrhoea,Total,15 to 19,827,403,371,997,"1,052",299.1,144.2,130.4,343.6,362.6,,,,,,,,,,
East Midlands,Gonorrhoea,Total,20 to 24,"1,275",798,688,"1,585","1,717",402.6,257.5,225.6,517.9,561.1,,,,,,,,,,
East Midlands,Gonorrhoea,Total,25 to 34,"1,155",816,781,"1,168","1,274",187.7,132.3,126.2,187.0,204.0,,,,,,,,,,
East Midlands,Gonorrhoea,Total,35 to 44,396,281,352,460,540,67.6,47.4,58.4,74.3,87.3,,,,,,,,,,
East Midlands,Gonorrhoea,Total,45 to 64,351,208,209,336,439,27.4,16.2,16.2,26.1,34.1,,,,,,,,,,
East Midlands,Gonorrhoea,Total,65 and over,29,23,24,38,41,3.1,2.4,2.5,3.9,4.2,,,,,,,,,,
East Midlands,Gonorrhoea,Total,Other,2,1,0,1,3,[x],[x],[x],[x],[x],,,,,,,,,,
East Midlands,Gonorrhoea,Total,Total,"4,043","2,531","2,432","4,591","5,072",83.5,52.1,49.8,93.0,102.8,,,,,,,,,,
West Midlands,Gonorrhoea,Men,13 to 14,0,0,2,0,1,0.0,0.0,2.6,0.0,1.3,,,,,,,,,,
West Midlands,Gonorrhoea,Men,15 to 19,350,242,236,361,303,197.5,134.2,128.3,192.0,161.2,,,,,,,,,,
West Midlands,Gonorrhoea,Men,20 to 24,915,638,576,921,800,484.9,342.6,312.4,489.9,425.5,,,,,,,,,,
West Midlands,Gonorrhoea,Men,25 to 34,"1,259",798,931,"1,169","1,304",332.0,211.8,247.3,303.8,338.9,,,,,,,,,,
West Midlands,Gonorrhoea,Men,35 to 44,486,326,390,583,730,135.7,90.4,107.2,156.3,195.7,,,,,,,,,,
West Midlands,Gonorrhoea,Men,45 to 64,372,233,250,383,431,49.6,31.0,33.2,51.0,57.4,,,,,,,,,,
West Midlands,Gonorrhoea,Men,65 and over,27,15,16,44,36,5.3,2.9,3.1,8.4,6.9,,,,,,,,,,
West Midlands,Gonorrhoea,Men,Other,10,4,1,0,0,[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,Men,Total,"3,419","2,256","2,402","3,461","3,605",117.2,77.2,82.0,116.7,121.5,,,,,,,,,,
West Midlands,Gonorrhoea,MSW,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,MSW,Total,"1,819","1,273",766,"1,371","1,484",86.2,60.3,36.3,65.0,70.3,,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,GBMSM,Total,"1,506",923,676,"1,233","1,407","3,062.3","1,876.8","1,374.6","2,507.2","2,861.0",,,,,,,,,,
West Midlands,Gonorrhoea,Women,13 to 14,4,2,3,2,1,5.8,2.8,4.1,2.7,1.3,,,,,,,,,,
West Midlands,Gonorrhoea,Women,15 to 19,628,436,356,534,539,373.7,255.2,204.8,303.4,306.3,,,,,,,,,,
West Midlands,Gonorrhoea,Women,20 to 24,810,602,615,793,849,439.4,333.6,344.2,445.8,477.2,,,,,,,,,,
West Midlands,Gonorrhoea,Women,25 to 34,586,446,488,560,598,148.6,113.2,123.7,141.1,150.7,,,,,,,,,,
West Midlands,Gonorrhoea,Women,35 to 44,131,87,160,186,213,35.5,23.2,41.8,47.2,54.1,,,,,,,,,,
West Midlands,Gonorrhoea,Women,45 to 64,82,38,70,72,79,10.8,5.0,9.1,9.4,10.3,,,,,,,,,,
West Midlands,Gonorrhoea,Women,65 and over,1,1,1,4,2,0.2,0.2,0.2,0.7,0.3,,,,,,,,,,
West Midlands,Gonorrhoea,Women,Other,0,0,0,0,0,[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,Women,Total,"2,242","1,612","1,693","2,151","2,281",74.7,53.5,55.9,70.4,74.7,,,,,,,,,,
West Midlands,Gonorrhoea,WSM,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSM,Total,"2,174","1,560","1,057","1,521","1,626",97.0,69.6,47.2,67.9,72.6,,,,,,,,,,
West Midlands,Gonorrhoea,WSW,13 to 14,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,15 to 19,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,20 to 24,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,25 to 34,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,35 to 44,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,45 to 64,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,65 and over,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,Other,[c],[c],[c],[c],[c],[x],[x],[x],[x],[x],,,,,,,,,,
West Midlands,Gonorrhoea,WSW,Total,8,26,31,28,11,32.7,106.1,126.5,114.3,44.9,,,,,,,,,,
West Midlands,Gonorrhoea,Total,13 to 14,4,2,5,2,3,2.8,1.4,3.4,1.3,2.0,,,,,,,,,,
